0.6777993,0.3913282,0.3992417,0.4197129,0.7474387,0.384232
0.6840177,0.3949184,0.4054874,0.4235698,0.7536502,0.3877555
0.6902644,0.3985249,0.4117619,0.4274443,0.75989,0.3912951
0.6965395,0.4021479,0.4180651,0.4313366,0.7661581,0.3948507
0.7028431,0.4057872,0.4243971,0.4352466,0.7724546,0.3984224
0.709175,0.409443,0.4307579,0.4391743,0.7787793,0.4020101
0.7155353,0.4131151,0.4371476,0.4431197,0.7851322,0.4056139
0.721924,0.4168036,0.443566,0.4470829,0.7915135,0.4092338
0.7283411,0.4205085,0.4500133,0.4510638,0.7979231,0.4128697
0.7347866,0.4242298,0.4564894,0.4550623,0.8043609,0.4165217
0.7412605,0.4279675,0.4629943,0.4590787,0.8108271,0.4201897
0.7477628,0.4317216,0.469528,0.4631128,0.8173215,0.4238738
0.7542935,0.4354921,0.4760906,0.4671645,0.8238443,0.427574
0.7608526,0.439279,0.482682,0.4712341,0.8303952,0.4312903
0.76744,0.4430823,0.4893022,0.4753213,0.8369745,0.4350226
0.7740559,0.446902,0.4959513,0.4794263,0.843582,0.4387709
0.7807001,0.450738,0.5026292,0.483549,0.8502179,0.4425353
0.7873728,0.4545905,0.509336,0.4876894,0.856882,0.4463158
0.7940739,0.4584593,0.5160717,0.4918476,0.8635744,0.4501123
0.8008033,0.4623446,0.5228361,0.4960235,0.8702951,0.4539249
0.8075612,0.4662462,0.5296296,0.5002171,0.8770441,0.4577535
0.8143474,0.4701642,0.5364518,0.5044285,0.8838213,0.4615982
0.821162,0.4740987,0.543303,0.5086576,0.8906268,0.4654589
0.8280051,0.4780495,0.5501829,0.5129045,0.8974606,0.4693357
0.8348765,0.4820167,0.5570918,0.5171691,0.9043226,0.4732286
0.8417763,0.4860003,0.5640296,0.5214514,0.911213,0.4771375
0.8487045,0.4900003,0.5709963,0.5257515,0.9181316,0.4810625
0.8556611,0.4940167,0.5779918,0.5300694,0.9250784,0.4850036
0.8626461,0.4980495,0.5850164,0.5344049,0.9320536,0.4889607
0.8696595,0.5020987,0.5920697,0.5387582,0.9390569,0.4929338
0.8767013,0.5061643,0.5991521,0.5431293,0.9460886,0.496923
0.8837715,0.5102462,0.6062633,0.5475181,0.9531485,0.5009282
0.89087,0.5143446,0.6134034,0.5519246,0.9602367,0.5049496
0.897997,0.5184593,0.6205724,0.556349,0.9673532,0.5089869
0.9051524,0.5225905,0.6277705,0.560791,0.9744979,0.5130403
0.9123361,0.526738,0.6349974,0.5652508,0.9816708,0.5171098
0.9195483,0.5309019,0.6422533,0.5697284,0.9888721,0.5211953
0.9267888,0.5350822,0.6495382,0.5742236,0.9961015,0.5252969
0.9340578,0.5392789,0.6568519,0.5787367,1.003359,0.5294145
0.9413551,0.543492,0.6641947,0.5832675,1.010645,0.5335481
0.9486808,0.5477215,0.6715664,0.5878161,1.017959,0.5376979
0.956035,0.5519674,0.6789671,0.5923824,1.025302,0.5418636
0.9634175,0.5562297,0.6863967,0.5969665,1.032673,0.5460454
0.9708284,0.5605083,0.6938553,0.6015683,1.040072,0.5502433
0.9782677,0.5648034,0.7013429,0.6061879,1.047499,0.5544572
0.9857354,0.5691148,0.7088596,0.6108252,1.054954,0.5586872
0.9932315,0.5734427,0.7164052,0.6154804,1.062438,0.5629333
1.000756,0.577787,0.7239798,0.6201533,1.06995,0.5671954
1.008309,0.5821477,0.7315834,0.624844,1.07749,0.5714735
1.01589,0.5865247,0.7392159,0.6295525,1.085059,0.5757678
